"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
31-MAR-19,"GN99999","CN99999999","95360871","001","000085479","AC","ES100DUN","01","KOWLOON BAY",26,"Y",90,"Network Problem","Network Problem","N","SCFY"
31-MAR-19,"GN02807","CN00004417","94428026","001","000073213","AC","PF100FSR","01","KOWLOON BAY",54,"N",850,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","76697614","001","000026217","AC","PF100DUR","01","WAN CHAI",140,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95978276","001","000092197","AC","VS100DUN","01","SHA TIN",11,"N",120,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74758590","001","000068288","AC","VS100DUN","01","TSUEN WAN",158,"N",164,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94662624","001","000076580","AC","PF100DUR","01","CENTRAL DISTRICT",47,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93365898","003","000092643","AC","PF500DUN","01","TIN SHUI WAI",91,"N",260,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73382269","001","000012159","AC","PF100DUR","01","TSUEN WAN",177,"N",118,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96025903","001","000092524","AC","VS100DUN","01","YAU TONG",10,"N",110,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94747938","001","000078078","AC","VS100DUR","01","KWUN TONG",43,"N",114,"","","N","SCFY"
31-MAR-19,"GN00108","CN00011873","94693801","080","000081118","AC","PF1000DUNW0","01","SIU SAI WAN",46,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93025716","002","000062917","AC","VS100FSR","01","SAN PO KONG",95,"N",770,"","","N","SCFY"
31-MAR-19,"GN06121","CN00009079","94323698","001","000071489","AC","PF1000DUNW0","01","TSIM SHA TSUI",60,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90450016","001","000030550","AC","VS100DUN","01","NORTH POINT",128,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95294021","002","000086584","AC","PF100DUN","01","WONG TAI SIN",27,"N",383,"","","N","SCFY"
31-MAR-19,"GN03051","CN00006094","94673613","001","000092807","AC","PF1000FSH","01","SAI YING PUN",46,"N",8350,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93642866","001","000062404","AC","VS100DUR","01","KWAI CHUNG",87,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91154054","001","000071775","AC","VS100FSN","01","SHA TIN",118,"N",2877,"","","N","SCFY"
31-MAR-19,"GN01173","CN00001260","94267440","001","000070633","AC","PF100F8RBS","01","HUNG HOM",62,"N",188030,"","","N","SCFD"
31-MAR-19,"GN10106","CN00013583","72338726","001","000058762","AC","VS100FSR","01","KWAI CHUNG",189,"N",650,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94753340","001","000078107","AC","VS100DUR","01","CHEUNG SHA WAN",43,"N",213,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95206983","001","000083656","AC","VS100DUN","01","HUNG HOM",30,"N",292,"","","N","SCFY"
31-MAR-19,"GN00423","CN00006237","71308050","001","000074147","AC","PF100FSR","01","SHEUNG SHUI",201,"N",161562.7,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","72656374","001","000010133","AC","VS100DUN","01","CENTRAL DISTRICT",185,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94879574","001","000080028","AC","VS100DUR","01","TSUEN WAN",39,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95808960","001","000090725","AC","PF1000DUN","01","KWUN TONG",14,"Y",398,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90556770","001","000031857","AC","VS100DUR","01","TUEN MUN",127,"N",202,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94069903","003","000083334","AC","VS100DUN","01","TUEN MUN",71,"N",180,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95166245","001","000083244","AC","PF100DUP","01","CAUSEWAY BAY",31,"Y",474,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","72248487","001","000092490","AC","VS100DUN","01","KOWLOON BAY",191,"Y",438,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","70942305","001","000003347","AC","VS100DUR","01","TUEN MUN",206,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74724006","001","000080195","AC","VS100DUR","01","WONG CHUK HANG",159,"N",156,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92097963","001","000056294","AC","VS100FSN","01","WAN CHAI",106,"N",424,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75746057","002","000059688","IS","EPXMXMDURN","01","SHEK TONG TSUI",146,"N",120,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","77429215","001","000027041","AC","VS100DUR","01","TUEN MUN",138,"N",158,"","","N","SCFY"
31-MAR-19,"GN00423","CN00006237","71308050","007","000072858","AC","PF1000DUNPW","01","KENNEDY TOWN",201,"N",161562.7,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95810479","001","000090755","AC","VS100DUN","01","TAI KOK TSUI",14,"N",90,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","94655180","001","PON000093","AC","PF100FSSIP","01","CHAI WAN",47,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","91514612","001","000052600","AC","VS030DUR","01","SHEUNG WAN",113,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90994443","001","000084887","AC","VS100DUN","01","TSUEN WAN",121,"N",282,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94173705","001","000069165","AC","VS100DUR","01","KWUN TONG",66,"N",128,"","","N","SCFY"
31-MAR-19,"GN00108","CN00011873","94693801","032","000078327","AC","PF1000DUNW0","01","TSEUNG KWAN O",46,"N",,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","72553555","001","000062699","AC","VS100FSR","01","NORTH POINT",186,"N",960,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90806449","001","000036520","AC","VPXMXMDURN","01","KWAI CHUNG",123,"N",366,"","","N","SCFY"
31-MAR-19,"GN02999","CN00004686","95216610","001","000083766","AC","PF100F6N","01","FANLING",29,"Y",2640,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95011235","001","000081737","AC","PF300FSN","01","YAU MA TEI",35,"N",380,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75946483","001","000024817","AC","VS100DUN","01","SHEUNG WAN",143,"Y",140,"Network Problem","Network Problem","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93600443","001","000062151","AC","VS100DUN","01","KWAI CHUNG",87,"N",133,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74267568","001","000016169","AC","VS100DUR","01","SHA TIN",165,"N",350,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94322500","001","000071419","AC","VS100DUN","01","KWUN TONG",60,"N",118,"","","N","SCFY"
31-MAR-19,"GN01707","CN00002087","72285232","002","000074910","AC","PF100F6R","01","KWAI CHUNG",190,"Y",6669,"Reason not provided","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93837888","002","000070136","AC","VS100DUN","01","TUEN MUN",80,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95291928","001","000084541","AC","VS100DUN","01","KWAI CHUNG",28,"Y",192,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95033056","001","000081924","AC","VS100DUSAR","01","TUNG CHUNG",34,"N",1848.48,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91154120","001","000045209","AC","VS100DUN","01","KWAI CHUNG",118,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90945189","001","000038095","AC","VS030DUR","01","KWAI CHUNG",121,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95512075","001","000087214","AC","VS100FSN","01","TUEN MUN",22,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93846392","001","000064433","AC","PF100DUR","01","KWUN TONG",80,"N",791.87,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95358024","001","000085450","AC","VS100DUN","01","KWUN TONG",26,"N",138,"","","N","SCFY"
31-MAR-19,"GN01223","CN00001356","92327410","001","000057195","AC","EP2M1MDB2X","01","CENTRAL DISTRICT",103,"Y",228,"(R) Others","(R) Others","N","SCFD"
31-MAR-19,"GN02057","CN00006279","90424334","001","000078033","AC","PF100DUH","01","SAN PO KONG",129,"N",3940,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","92097989","001","000056297","AC","VS100DUR","01","CAUSEWAY BAY",106,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94875614","001","000079959","AC","VS100DUR","01","SAN PO KONG",39,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95727145","001","000089701","AC","VS100FSN","01","KWAI CHUNG",16,"N",436,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93707107","002","000080980","AC","VS100DUR","01","TSIM SHA TSUI EAST",86,"N",306,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90601659","001","000032253","IS","PF100FSR","01","MONG KOK",126,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95946562","001","000091918","AC","VS100DUN","01","TSUEN WAN",12,"N",90,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","94206224","001","000069591","AC","VS030DUIR","01","KWAI CHUNG",65,"N",1196,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","96158910","001","000093545","AC","PF1000FSN","01","TSIM SHA TSUI EAST",7,"N",,"","","N","SCFY"
31-MAR-19,"GN09568","CN00013045","95075693","001","000090411","AC","PF100F6N","01","KWAI CHUNG",33,"N",4896.39,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","77450211","001","000027061","AC","PF100DUPR","01","QUARRY BAY",138,"N",145,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91420000","002","000057987","AC","VS100FSR","01","NORTH POINT",114,"N",372,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75468413","001","000085759","AC","PF100DUN","01","SAN PO KONG",149,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91465419","001","000077390","AC","VS100DUR","01","TSUEN WAN",113,"N",98.01,"","","N","SCFY"
31-MAR-19,"GN00412","CN00000175","74251737","003","000089054","AC","PF100DUH","01","TIN SHUI WAI",166,"N",33999,"","","N","SCFD"
31-MAR-19,"GN06126","CN00009086","94281276","001","000081814","AC","PF100DUR","01","KOWLOON BAY",62,"N",2648,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95186250","001","000083467","IS","PF1000FSN","01","WAN CHAI",30,"Y",620,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","71985378","001","000007295","AC","VS100DUR","01","KWUN TONG",194,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95946679","001","000092455","AC","PF1KF8XH","01","HUNG HOM",12,"N",4200,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94519055","001","000074407","IS","VS030DUN","01","TSUEN WAN",51,"Y",178,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN00418","CN00001141","73609364","002","000085144","AC","VS100DUN","01","TSING YI",173,"N",23360,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95323499","001","000084873","AC","VS100FSN","01","TSUEN WAN",27,"Y",250,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94007416","001","000066897","AC","VS100DUN","01","NORTH POINT",74,"Y",248,"Reason not provided","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94647682","001","000076373","AC","VS100DUR","01","KWAI CHUNG",47,"N",202,"","","N","SCFY"
31-MAR-19,"GN02318","CN00003404","90424219","001","000090841","AC","PF1KF8X","01","HUNG HOM",129,"N",1588,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","72346943","001","000008929","AC","VS030DUN","01","SHA TIN",189,"N",632.94,"","","N","SCFY"
31-MAR-19,"GN08396","CN00011645","95284048","007","000091854","AC","PF300FSN","01","SAN PO KONG",28,"N",2620,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94977014","001","000081384","AC","VPXMXMDUXX","01","MONG KOK",36,"N",120,"","","N","SCFY"
31-MAR-19,"GN05905","CN00008825","91007740","001","000041996","AC","VAXMXMFSRN1","01","SHA TIN",120,"N",2250,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96001094","001","000092313","IS","VS100DUN","01","NORTH POINT",11,"Y",,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","73149684","001","000011396","AC","VS100DUR","01","KWAI CHUNG",180,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95962296","001","000092037","AC","VS030FSN","01","TSUEN WAN",11,"N",218,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96050653","001","000092696","AC","PF300FSN","01","TUEN MUN",10,"N",210,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74179698","001","000015741","AC","EPXMXMDURN","01","HUNG HOM",167,"N",180,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93783520","001","000063597","AC","PF100DUR","01","NORTH POINT",83,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90836487","001","000036958","AC","VS030FSN","01","SAN PO KONG",123,"Y",241,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95615142","001","000088335","AC","VS100DUN","01","KWAI CHUNG",19,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93875003","001","000064928","AC","VS100FSN","01","KWAI CHUNG",79,"N",280,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90932252","002","000061402","AC","VS030DUR","01","SHEUNG WAN",122,"N",205,"","","N","SCFY"
31-MAR-19,"GN11247","CN00014908","95221727","001","000083834","AC","PF300F6N","01","KWAI CHUNG",29,"Y",1700,"(R) Others","(R) Others","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95457651","001","000086653","AC","PF500DUN","01","HUNG HOM",23,"N",369,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94670411","001","000076750","AC","VS100DUR","01","KWAI CHUNG",47,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95334694","001","000085287","AC","VS100DUN","01","CHEUNG SHA WAN",27,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95970547","001","000092088","AC","VS100DUN","01","KOWLOON BAY",11,"N",148,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96027560","001","000092541","AC","VAXMXMFSXX","01","SHEUNG WAN",10,"N",198,"","","N","SCFY"
31-MAR-19,"GN00946","CN00000851","72847775","001","000077405","AC","PF1000F6R","01","NORTH POINT",183,"N",3128,"","","N","SCFD"
31-MAR-19,"GN10481","CN00013958","94273232","001","000084786","AC","VS030DUN","01","CENTRAL DISTRICT",62,"N",310,"","","N","SCFY"
31-MAR-19,"GN01848","CN00002321","75612218","008","000073774","AC","VPXMXMDURN","01","CHEK LAP KOK",147,"N",190692.02,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95278743","001","000084369","AC","PF100FSN","01","KWAI CHUNG",28,"N",6850,"","","N","SCFY"
31-MAR-19,"GN02138","CN00003223","74255639","013","000090499","AC","PF100FSN","01","TUEN MUN",166,"N",2834.39,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95713608","001","000089585","AC","VS100FSN","01","TUEN MUN",16,"N",210,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75145615","001","000020528","AC","VS100DUR","01","TSUEN WAN",153,"N",124,"","","N","SCFY"
31-MAR-19,"GN07852","CN00011068","93682888","001","000062582","AC","VS050FSR","01","CHAI WAN",86,"N",2886,"","","N","SCFY"
31-MAR-19,"GN00418","CN00001142","70245212","021","000084989","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95680864","001","000089298","AC","VS100FSN","01","CHEUNG SHA WAN",17,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93924785","001","000065716","AC","VS100DUN","01","TSUEN WAN",76,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94786704","001","000078606","AC","VS100DUR","01","TUEN MUN",42,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95664926","001","000089514","AC","VPXMXMDUXX","01","NORTH POINT",17,"N",143,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94785482","001","000078576","AC","PF1000FSH","01","KWAI CHUNG",42,"N",1280,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","93906428","002","000065692","AC","PF1000DUN","01","TSING YI",77,"N",1666,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94138815","001","000068586","AC","PF100DUN","01","TSIM SHA TSUI",68,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94448628","001","000073493","AC","VS100DUR","01","HUNG HOM",54,"N",225,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93770980","001","000090698","AC","PF100DUN","01","YAU TONG",83,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75182824","002","000068895","AC","PF100DUR","01","WONG CHUK HANG",153,"N",356,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94580925","001","000075219","AC","VS100DUR","01","TO KWA WAN",50,"Y",278,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95078200","001","000082342","AC","PF1000DUNW0","01","TSIM SHA TSUI",33,"N",,"","","N","SCFY"
31-MAR-19,"GN00412","CN00000171","94267234","001","000073846","AC","PF1000DU1PW","01","SHEUNG SHUI",62,"N",22593,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","75023531","001","000019845","AC","VPXMXMDURN","01","KWAI CHUNG",155,"N",208.45,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93652980","001","000062451","IS","VS100DUN","01","KWUN TONG",86,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94980117","001","000081423","AC","VS100DUR","01","MONG KOK",36,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94207123","001","000069610","IS","VS100DUN","01","KWAI CHUNG",65,"Y",,"Closing Business","Closing Business","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","95951604","001","000091992","AC","PF1000DUP","01","KWAI CHUNG",12,"N",188,"","","N","SCFY"
31-MAR-19,"GN00071","CN00000093","94307386","004","000084350","AC","PF1000DUNW0","01","SHA TIN",61,"N",3698,"","","N","SCFD"
31-MAR-19,"GN01886","CN00005658","73377160","001","000012135","AC","PF100F6N","01","TSEUNG KWAN O",177,"N",1600,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","90685454","002","000076250","AC","VS100DUR","01","ABERDEEN",125,"N",333,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94346780","001","000071936","AC","VS100DUN","01","NORTH POINT",59,"N",168,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93048593","001","000059821","AC","PF100DUN","01","CHAI WAN",95,"N",338,"","","N","SCFY"
31-MAR-19,"GN00874","CN00000762","94388097","003","000079134","AC","VS100FSN","01","SHEUNG WAN",57,"Y",20447,"Reason not provided","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94667490","001","000076652","AC","VS100DUR","01","CAUSEWAY BAY",47,"N",178,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94578564","001","000075166","AC","VS100DUR","01","TSUEN WAN",50,"Y",270,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN09624","CN00013101","77981819","001","000027452","AC","VS030DUN","01","CHEUNG SHA WAN",137,"N",1250,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93999555","001","000066780","AC","VS100DUN","01","TAI PO",74,"N",248,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95013124","001","000081756","AC","VS100DUR","01","TSUEN WAN",35,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94801511","001","000080868","AC","VA6M6MFMRN","01","HUNG HOM",42,"N",528,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95086997","001","000091531","AC","VS100FSN","01","MONG KOK",33,"N",258.65,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96111471","001","000093196","AC","PF1000DUN","01","KWAI CHUNG",8,"N",,"","","N","SCFY"
31-MAR-19,"GN01271","CN00009393","94400173","001","000072780","AC","PF1000F6R","01","QUARRY BAY",56,"N",4500,"","","N","SCFD"
31-MAR-19,"GN00412","CN00000171","94267234","001","000073835","AC","PF1000DU1PW","01","KWUN TONG",62,"N",22593,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93908127","001","000065409","AC","VAXMXMFSXX","01","KWAI CHUNG",77,"N",211,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","94655180","001","PON000199","AC","PF100FSSIP","01","SHA TIN",47,"Y",,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFD"
31-MAR-19,"GN99999","CN99999999","92944578","001","000060365","AC","VS100DUN","01","SHEUNG WAN",96,"N",148,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90970997","001","000059206","AC","ES030DUR","01","KOWLOON BAY",121,"N",498,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73337735","001","000011977","AC","VS100DUN","01","KWUN TONG",178,"N",140,"","","N","SCFY"
