"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
30-JUN-19,"GN99995","CN99999995","95705273","001","000089668","AC","PF100FSN","01","HUNG HOM",16,"N",143,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93426443","001","000061237","AC","VS100DUR","01","KWAI CHUNG",90,"N",188,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92196377","001","000056656","AC","VPXMXMDUXX","01","TSUEN WAN",104,"N",122,"","","N","SCFY"
30-JUN-19,"GN00418","CN00001141","73609364","002","000085061","AC","VS100DUN","01","TSING YI",173,"N",23360,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","94827482","001","000079194","AC","VS100FSR","01","KOWLOON BAY",41,"N",286,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93790194","001","000063692","AC","PF100DUPR","01","YUEN LONG",83,"N",198,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","94369733","002","000085326","AC","VS100FSN","01","CHEUNG SHA WAN",58,"Y",992,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
30-JUN-19,"GN99996","CN99999996","77146819","001","000042120","AC","PF100DUN","01","KOWLOON BAY",138,"N",180,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95240172","001","000083986","AC","PF100DUN","01","KOWLOON BAY",29,"N",148,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94312733","001","000071230","AC","VS030DUN","01","KWAI CHUNG",60,"N",120,"","","N","SCFY"
30-JUN-19,"GN02422","CN00003529","73352171","001","000012026","AC","VS100F6N","01","CHEUNG SHA WAN",177,"N",1964,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","93704757","001","000062741","AC","EAXMXMFSRN1","01","LAI CHI KOK",86,"N",242,"","","N","SCFY"
30-JUN-19,"GN00401","CN00000642","72536006","015","000074580","AC","PF1000DUPW0","01","TIN SHUI WAI",186,"N",373.5,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","95554556","001","000087679","AC","PF100DUN","01","KWUN TONG",21,"N",298,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90773086","001","000035167","AC","VS100DUN","01","MONG KOK",124,"N",140,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90999814","001","000041861","AC","VS100FSR","01","KWUN TONG",121,"N",300,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94489325","002","000086654","AC","VS100DUSA","01","TUEN MUN",52,"N",612.8,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95308748","006","000069659","AC","PF1000FSN","01","TSUEN WAN",27,"N",4764,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95763694","001","000090255","AC","PF100FSN","01","MONG KOK",15,"N",120,"","","N","SCFY"
30-JUN-19,"GN06340","CN00009353","92836840","001","000090000","IS","VS100FSN","01","TSIM SHA TSUI EAST",97,"Y",1530,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
30-JUN-19,"GN02726","CN00004068","74866799","036","000076634","AC","PF1000DUNW0","01","SHA TIN",157,"N",720,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","76778828","001","000026346","AC","PF300DUR","01","CHEUNG SHA WAN",139,"N",208,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95626974","001","000088476","AC","PF100DUV","01","KWAI CHUNG",18,"N",128,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94749900","001","000085171","AC","PF100DUN","01","KWAI CHUNG",43,"N",192,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93781672","001","000087370","AC","VS030DUN","01","TSUEN WAN",83,"N",390,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","74471269","001","000082329","AC","VS100DUR","01","KWAI CHUNG",163,"N",200,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95543567","001","000087559","AC","VS100FSN","01","TSUEN WAN",21,"N",168,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94300258","001","000070963","AC","VS100DUN","01","TSUEN WAN",61,"N",248,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","92880202","001","000059272","AC","VS030DUR","01","SHEUNG WAN",97,"N",138,"","","N","SCFY"
30-JUN-19,"GN06146","CN00009106","92925726","003","000083653","AC","VAXMXMFSXX","01","WAN CHAI",96,"N",2492,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95079745","001","000082382","AC","PF100DUR","01","CAUSEWAY BAY",33,"N",90,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000095","AC","PF100FSSIP","01","KOWLOON TONG",47,"N",,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","74798984","001","000018748","AC","VPXMXMDUXX","01","SHEUNG WAN",158,"Y",163,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
30-JUN-19,"GN00501","CN00000157","94688348","001","000084117","AC","PF1000F6N","01","KWUN TONG",46,"N",4399,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999999","94411667","005","000090420","IS","PF1000FSN","01","KWUN TONG",55,"N",3880,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75501601","001","000076173","AC","PF100DUR","01","TO KWA WAN",149,"N",140,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95225173","001","000083864","AC","VS100DUR","01","TUEN MUN",29,"N",948,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95536652","001","000087458","AC","PF100DUN","01","TSING YI",21,"N",198,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","74804386","002","000088175","AC","VS100FSN","01","KWUN TONG",158,"N",201,"","","N","SCFY"
30-JUN-19,"GN01296","CN00006200","91201392","001","000045680","AC","VPXMXMDURN","01","TSIM SHA TSUI",118,"N",270,"","","N","SCFD"
30-JUN-19,"GN00418","CN00001142","70245212","021","000084958","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN00418","CN00001142","70245212","021","000085057","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","90929449","001","000085843","AC","VS100DUN","01","TSIM SHA TSUI",122,"Y",268,"Closing Business","Closing Business","N","SCFY"
30-JUN-19,"GN99998","CN99999998","90687476","001","000033313","AC","VAXMXMFM2X","01","TSIM SHA TSUI",125,"N",818,"","","N","SCFY"
30-JUN-19,"GN00071","CN00000093","94307386","001","000072918","AC","PF1000DUNW0","01","KWAI CHUNG",61,"N",20998,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","78161437","001","000027547","AC","VS100DUR","01","MONG KOK",136,"N",366,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","77567634","001","000027156","AC","VS100FSR","01","KOWLOON BAY",137,"N",268,"","","N","SCFY"
30-JUN-19,"GN00401","CN00006977","94449519","001","000073505","AC","PF1000DUNW0","01","NORTH POINT",54,"N",,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","94290459","001","000090588","AC","VS100DUN","01","KWAI CHUNG",62,"N",288,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","77655629","001","000027259","AC","VS100DUR","01","TUEN MUN",137,"N",155,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","92671429","001","000061773","AC","ES100DUR","01","HUNG HOM",99,"N",196,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","74402934","001","000071223","AC","VS100DUN","01","TUEN MUN",163,"N",378,"","","N","SCFY"
30-JUN-19,"GN01173","CN00001260","94267440","001","000070723","AC","PF100F8RBS","01","KWUN TONG",62,"N",188030,"","","N","SCFD"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000222","AC","PF100FSSIP","01","KWAI CHUNG",47,"N",,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","93133304","001","000060099","AC","PF100DUR","01","WONG CHUK HANG",94,"N",160,"","","N","SCFY"
30-JUN-19,"GN11186","CN99999999","94541307","001","000084708","AC","VS100FSN","01","HUNG HOM",51,"Y",428,"Reason not provided","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90337429","001","000029914","AC","VS100DUN","01","NORTH POINT",130,"N",150,"","","N","SCFY"
30-JUN-19,"GN07779","CN00010995","95017687","001","000081808","AC","VS100DUSA","01","SHA TIN",35,"N",198,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","72528482","001","000009746","AC","EPXMXMDUXX","01","CAUSEWAY BAY",186,"N",160,"","","N","SCFY"
30-JUN-19,"GN00422","CN00005979","90653429","001","000032775","AC","EA2M2MFSRN","01","KWAI CHUNG",126,"N",348,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","76783729","001","000090666","AC","VS100DUN","01","KOWLOON BAY",139,"N",90,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","94936465","001","000080805","AC","PF100FSR","01","TSIM SHA TSUI",37,"N",576,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94712643","001","000077481","AC","VS100DUR","01","KWAI CHUNG",45,"N",168,"","","N","SCFY"
30-JUN-19,"GN06314","CN00009278","93955946","001","000066274","AC","PF100FSN","01","KOWLOON BAY",75,"N",2056,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","90994443","001","000084887","AC","VS100DUN","01","TSUEN WAN",121,"N",282,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","91734244","001","000054422","AC","PF100DUR","01","TSIM SHA TSUI",110,"N",145,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","77155083","001","000026791","AC","VS100DUR","01","HUNG HOM",138,"N",290,"","","N","SCFY"
30-JUN-19,"GN00412","CN00000175","74251737","003","000089114","AC","PF100DUH","01","TSIM SHA TSUI",166,"N",47499,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","96268040","001","000094491","AC","PF1000FSN","01","TIN SHUI WAI",5,"N",,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96012257","001","000092437","AC","PF1000FSN","01","YUEN LONG",11,"N",738,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94921699","001","000085468","AC","VS100DUN","01","KOWLOON BAY",38,"Y",289,"Closing Business","Closing Business","N","SCFY"
30-JUN-19,"GN99999","CN99999999","76697812","001","000026219","AC","EA6M6MFM2X","01","WAN CHAI",140,"N",351,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96276308","001","000094563","AC","VS100DUN","01","LAI CHI KOK",5,"N",,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","75783373","001","000024020","AC","VPXMXMDUXX","01","TO KWA WAN",145,"N",90,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94973062","001","000081301","AC","VS050FSR","01","KOWLOON BAY",36,"N",257,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","75493064","001","000089925","AC","VS100DUN","01","NORTH POINT",149,"N",102,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75545897","001","000075781","AC","VS100DUR","01","SHEUNG WAN",148,"N",240,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","78456019","002","000090233","AC","VS100FSN","01","CHEUNG SHA WAN",136,"N",2068,"","","N","SCFY"
30-JUN-19,"GN11210","CN00014864","95653879","001","000088831","AC","PF100FSHR","01","SHA TIN",18,"N",25520,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","95437844","001","000086367","AC","PF1000FSN","01","CHEK LAP KOK",24,"N",1480,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94338076","001","000072200","AC","PF1000DUNW0","01","KOWLOON TONG",59,"N",,"","","N","SCFY"
30-JUN-19,"GN00412","CN00006095","94272986","002","000089028","AC","PF100DUN","01","CENTRAL DISTRICT",62,"N",4500,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","91623983","001","000053815","AC","VS100FSR","01","KOWLOON BAY",111,"N",228,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91066977","001","000043971","AC","VS100DUR","01","KWUN TONG",120,"N",198,"","","N","SCFY"
30-JUN-19,"GN06067","CN00008999","95735304","001","000094611","AC","PF100F8XH","01","MONG KOK",16,"N",108,"","","N","SCFY"
30-JUN-19,"GN02320","CN00003406","75094011","002","000076567","AC","VS100FSR","01","SAN PO KONG",154,"N",388,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91623629","001","000053781","AC","VS100FSN","01","CHEUNG SHA WAN",111,"N",198,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95360913","001","000085480","AC","PF100DUN","01","SHAM SHUI PO",26,"N",168,"","","N","SCFY"
30-JUN-19,"GN06121","CN00009079","94296340","003","000072106","AC","PF100FSN","01","TSIM SHA TSUI",61,"N",7184,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95521803","002","000093704","AC","VS100DUN","01","MONG KOK",21,"N",138,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75843805","002","000057161","AC","VPXMXMDUXX","01","TUEN MUN",145,"N",776.6,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","91574699","001","000053074","AC","VPXMXMDUXX","01","SHEUNG SHUI",112,"N",163,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","73734683","001","000013761","AC","VAXMXMF8X","01","QUEENSWAY",172,"N",680,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92038827","002","000084458","AC","EPXMXMDUXX","01","HUNG HOM",106,"N",956,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","70911284","001","000003138","AC","PF100FSN","01","CAUSEWAY BAY",207,"N",820,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95447066","001","000086547","AC","VAXMXMFSXX","01","KWAI CHUNG",24,"N",238,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","73889438","001","000014544","AC","VS100DUN","01","SHA TIN",170,"N",229,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95684643","001","000089340","AC","PF100FSN","01","KWUN TONG",17,"N",198,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95079786","001","000082384","AC","VS100DUSA","01","SIU SAI WAN",33,"N",198,"","","N","SCFY"
30-JUN-19,"GN02632","CN00003845","95768545","002","000090361","AC","PF1000FSH","01","MA ON SHAN",15,"N",7400,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","94479482","001","000073888","AC","VS100DUR","01","SHA TIN",53,"N",200,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94915725","001","000080490","AC","PF300FSR","01","SHEUNG WAN",38,"N",320,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","73606717","001","000013110","AC","VS100DUR","01","KWAI CHUNG",174,"N",90,"","","N","SCFY"
30-JUN-19,"GN00108","CN00011873","94693801","081","000081116","AC","PF1000DUNW0","01","TIN SHUI WAI",46,"N",,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","95777934","001","000090396","AC","VS100DUN","01","SHA TIN",15,"N",138,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93257442","001","000060428","AC","VAXMXMF8X","01","TSIM SHA TSUI EAST",93,"N",475,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","90914177","001","000037916","AC","VS100FSN","01","SHEUNG WAN",122,"N",319,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95076030","001","000091980","AC","VS100DUN","01","KWAI CHUNG",33,"N",90,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93818052","001","000082443","AC","VS100DUR","01","MONG KOK",81,"N",300,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","74690710","001","000018278","AC","VS100FSR","01","CHEUNG SHA WAN",159,"N",332,"","","N","SCFY"
30-JUN-19,"GN08527","CN00011776","95058186","001","000082148","AC","VS100F6N","01","KWAI CHUNG",34,"Y",6399,"Parallel Run Order","Parallel Run Order","N","SCFD"
30-JUN-19,"GN99995","CN99999995","75215947","001","000020878","AC","VS030DUN","01","NORTH POINT",153,"N",140,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","93741460","001","000063051","AC","VS100DUR","01","SHAU KEI WAN",85,"N",280,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","93954949","002","000094499","AC","PF100DUN","01","CHAI WAN",75,"N",888,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75912071","001","000024626","AC","VS100FSR","01","WAN CHAI",144,"N",266,"","","N","SCFY"
30-JUN-19,"GN00423","CN00006237","71308050","010","000074122","AC","PF100FSR","01","DIAMOND HILL",201,"N",168761.2,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","90685769","001","000033281","IS","PF100DUN","01","TUEN MUN",125,"N",150,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94429644","001","000073245","AC","VS100DUN","01","TUEN MUN",54,"N",250,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92289347","001","000057065","AC","VS100DUR","01","WAN CHAI",103,"N",90,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95449625","001","000086556","AC","VS100DUN","01","TSUEN WAN",23,"N",160,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","92226802","001","000080089","AC","VS100DUR","01","KOWLOON BAY",104,"N",93,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","75042846","001","000019961","AC","PF300DUN","01","KWUN TONG",155,"N",231.01,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94861762","001","000079740","AC","VS100DUR","01","YAU MA TEI",40,"N",124,"","","N","SCFY"
30-JUN-19,"GN00401","CN00000642","71289672","015","000083440","AC","PF100DUP","01","YUEN LONG",202,"N",17073.6,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","94788023","001","000078639","AC","VS100DUR","01","TAI PO",42,"N",138,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93874154","001","000082476","AC","VS100DUR","01","TUEN MUN",79,"N",214,"","","N","SCFY"
30-JUN-19,"GN01726","CN00003010","91796565","001","000054708","AC","VPXMXMDURN","01","WONG CHUK HANG",109,"N",1549,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","94539871","001","000074677","AC","VS100FSN","01","WAN CHAI",51,"N",596,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","72343064","001","000008880","AC","EPXMXMDUXX","01","YAU MA TEI",189,"N",136,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94272200","001","000070500","AC","PF100DUN","01","HUNG HOM",62,"N",256,"","","N","SCFY"
30-JUN-19,"GN04692","CN00007397","94695731","001","000077201","AC","PF500F6H","01","SAI KUNG",45,"N",1000,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","76005099","001","000025168","AC","VS100DUN","01","SHA TIN",143,"N",178,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","90797200","001","000035637","AC","VS100DUN","01","KWUN TONG",123,"N",150,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","78280815","007","000071413","AC","VS100DUR","01","KWUN TONG",136,"N",90,"","","N","SCFY"
30-JUN-19,"GN01944","CN00002484","95450649","001","000086778","AC","PF100DUH","01","MONG KOK",23,"N",27400,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","95077806","001","000082339","AC","VS030DUR","01","SAN PO KONG",33,"N",203,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96029277","005","000093081","AC","PF100FSN","01","KOWLOON BAY",10,"N",1176,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94679040","001","000086836","AC","PF100FSR","01","WAN CHAI",46,"N",388,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91581330","001","000053170","AC","VS100DUR","01","SHA TIN",112,"N",198,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000148","AC","PF100FSSIP","01","TSIM SHA TSUI",47,"N",,"","","N","SCFD"
30-JUN-19,"GN06133","CN00009093","90462011","003","000038133","AC","VS100F6N","01","NORTH POINT",128,"N",3340,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","71967905","001","000092959","AC","ES100DUN","01","HUNG HOM",194,"Y",338,"BILLING PROBLEM","BILLING PROBLEM","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94245198","001","000089975","AC","PF100DUN","01","NORTH POINT",63,"N",288,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","71791958","001","000006377","AC","VS100DUR","01","KWAI CHUNG",196,"N",198,"","","N","SCFY"
30-JUN-19,"GN01816","CN00002220","93912897","001","000065483","AC","PF100FSN","01","WAN CHAI",77,"N",1700,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","71124168","001","000082324","AC","ES100DUR","01","ABERDEEN",203,"N",120,"","","N","SCFY"
30-JUN-19,"GN04930","CN00007635","96159728","001","000093571","AC","PF1000F6H","01","TSEUNG KWAN O",7,"N",995,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","94838026","002","000089295","AC","VS100DUN","01","TAI KOK TSUI",40,"N",180,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75707984","001","000023590","AC","VS100DUR","01","WAN CHAI",146,"N",198,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95628582","001","000088500","AC","PF100FSN","01","LAI CHI KOK",18,"N",188,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95415915","001","000086061","AC","VPXMXMDUXX","01","KENNEDY TOWN",24,"N",122,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94674520","001","000076826","AC","VS100DUR","01","WAN CHAI",46,"N",119,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94338076","001","000071821","AC","PF1000DUNW0","01","KOWLOON TONG",59,"N",,"","","N","SCFY"
30-JUN-19,"GN02726","CN00004068","74866799","036","000076633","AC","PF1000DUNW0","01","SHA TIN",157,"N",720,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","93727741","001","000062906","AC","EPXMXMDURN","01","TSUEN WAN",85,"N",148,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","74759101","001","000018592","AC","VS100DUN","01","WONG CHUK HANG",158,"N",155,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94109642","002","000085929","AC","PF100DUN","01","TIN SHUI WAI",69,"N",312,"","","N","SCFY"
