"IMAGE","NEWACCT_NO","LINE_STAT","BILL_CYCL","DISTRICT","TENURE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE","EFFC_STRT_DATE","EFFC_EXP_DATE"
31-OCT-19,"93906428.001.000065421","AC","01","TSING YI",77,"","","N","SCFD",,
31-OCT-19,"93906428.002.000065692","AC","01","TSING YI",77,"","","N","SCFD",,
31-OCT-19,"93906782.001.000065513","IS","01","YAU MA TEI",77,"","","N","SCFY",,
31-OCT-19,"93906790.001.000073543","AC","01","KWAI CHUNG",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93906923.001.000065986","AC","01","WAN CHAI",77,"","","N","SCFD",22-JUL-19,21-JUL-21
31-OCT-19,"93908077.001.000065400","AC","01","KWUN TONG",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93908085.001.000065402","AC","01","SAN PO KONG",77,"","","N","SCFY",03-JUN-19,02-JUN-21
31-OCT-19,"93908093.001.000065404","AC","01","KWAI CHUNG",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93908093.001.000091618","AC","01","KWUN TONG",77,"","","N","SCFY",02-JAN-19,01-JAN-21
31-MAY-19,"93908119.001.000065407","AC","01","CHEUNG SHA WAN",77,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","Y","SCFY",,
31-OCT-19,"93908127.001.000065409","AC","01","KWAI CHUNG",77,"","","N","SCFY",31-MAY-19,30-MAY-21
31-MAY-19,"93908846.001.000065511","AC","01","WAN CHAI",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93908861.001.000065422","AC","01","KWAI CHUNG",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93908903.001.000065425","AC","01","WAN CHAI",77,"","","N","SCFY",13-JUN-19,12-JUN-21
31-OCT-19,"93908929.001.000065428","AC","01","TUEN MUN",77,"","","N","SCFY",08-SEP-19,07-OCT-21
31-MAY-19,"93909562.001.000065432","AC","01","SHEUNG SHUI",77,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"93909562.001.000080627","AC","01","TSIM SHA TSUI",77,"","","N","SCFY",19-SEP-18,18-SEP-20
31-OCT-19,"93909570.001.000065433","AC","01","HUNG HOM",77,"","","N","SCFY",24-MAY-19,23-MAY-21
31-MAY-19,"93909588.001.000065434","AC","01","SAN PO KONG",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93909646.002.000074477","AC","01","YAU MA TEI",77,"","","N","SCFD",26-AUG-19,25-AUG-20
31-OCT-19,"93909869.001.000065440","AC","01","KWAI CHUNG",77,"","","N","SCFY",02-MAY-19,01-MAY-21
31-OCT-19,"93909901.001.000065441","IS","01","SAN PO KONG",77,"","","N","SCFY",,
31-MAY-19,"93909927.001.000065442","AC","01","TUEN MUN",77,"Closing Business","Closing Business","Y","SCFY",,
30-APR-19,"93909950.001.000065443","AC","01","SAN PO KONG",77,"Network Problem","Network Problem","Y","SCFY",,
31-MAY-19,"93910412.001.000065449","AC","01","NORTH POINT",77,"UNSATISFY FIELD SERVICE SUPPORT","UNSATISFY FIELD SERVICE SUPPORT","Y","SCFY",,
31-OCT-19,"93910420.001.000065452","AC","01","WAN CHAI",77,"","","N","SCFY",27-JUN-19,26-JUN-21
31-OCT-19,"93910438.001.000065453","AC","01","CHAI WAN",77,"","","N","SCFY",,
30-SEP-19,"93910438.001.000076399","AC","01","CHAI WAN",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
30-SEP-19,"93910438.001.000085681","AC","01","CHAI WAN",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93910644.001.000065456","AC","01","WAN CHAI",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93910750.001.000080543","AC","01","TUEN MUN",77,"","","N","SCFY",08-SEP-18,07-SEP-20
31-OCT-19,"93910750.001.000080773","AC","01","TUEN MUN",77,"","","N","SCFY",23-SEP-18,22-SEP-20
31-OCT-19,"93910776.001.000065459","IS","01","KWUN TONG",77,"","","N","SCFY",,
31-OCT-19,"93911097.001.000065462","AC","01","CHEUNG SHA WAN",77,"","","N","SCFY",23-AUG-19,22-AUG-21
31-OCT-19,"93911105.001.000065463","AC","01","TSUEN WAN",77,"","","N","SCFY",09-OCT-19,08-OCT-21
31-OCT-19,"93911105.001.000069085","AC","01","TSUEN WAN",77,"","","N","SCFY",06-MAY-18,05-MAY-20
31-OCT-19,"93911113.001.000069225","AC","01","KWUN TONG",77,"","","N","SCFY",01-MAY-18,30-APR-20
31-OCT-19,"93911113.001.000088097","AC","01","KWUN TONG",77,"","","N","SCFY",02-MAY-18,01-MAY-20
31-OCT-19,"93911782.001.000065470","AC","01","CHEUNG SHA WAN",77,"","","N","SCFY",11-JUN-19,10-JUN-21
31-OCT-19,"93911790.001.000065471","AC","01","SHA TIN",77,"","","N","SCFY",17-JUN-19,16-JUN-21
31-OCT-19,"93911790.001.000073528","AC","01","MA ON SHAN",77,"","","N","SCFY",23-MAY-19,22-MAY-21
31-OCT-19,"93911824.001.000065474","AC","01","SHEUNG WAN",77,"","","N","SCFY",13-JUN-19,12-JUN-21
31-OCT-19,"93912889.001.000065967","AC","01","TSIM SHA TSUI",77,"","","N","SCFY",01-MAR-19,28-FEB-21
31-OCT-19,"93912897.001.000065483","AC","01","WAN CHAI",77,"","","N","SCFD",14-OCT-19,13-OCT-21
31-OCT-19,"93912897.001.000065486","AC","01","WAN CHAI",77,"","","N","SCFD",14-OCT-19,13-OCT-21
31-OCT-19,"93912897.002.000093892","AC","01","WAN CHAI",77,"","","N","SCFD",27-APR-19,26-APR-21
31-OCT-19,"93912913.002.000066963","AC","01","TSIM SHA TSUI",77,"","","N","SCFY",01-JAN-18,31-DEC-19
31-OCT-19,"93912921.001.000065484","AC","01","TSIM SHA TSUI EAST",77,"","","N","SCFY",,
31-OCT-19,"93912939.001.000065485","AC","01","KWUN TONG",77,"","","N","SCFY",27-JUN-19,26-JUN-21
31-OCT-19,"93912947.001.000065488","AC","01","KWUN TONG",77,"","","N","SCFY",26-JUN-19,25-JUN-21
31-OCT-19,"93912962.001.000065491","AC","01","HUNG HOM",77,"","","N","SCFY",01-JAN-18,31-DEC-19
31-OCT-19,"93913028.001.000065497","AC","01","HO MAN TIN",77,"","","N","SCFY",01-OCT-16,30-SEP-20
31-OCT-19,"93913036.001.000083424","AC","01","SHA TIN",77,"","","N","SCFY",19-JUN-19,18-JUN-21
31-OCT-19,"93913267.001.000065498","AC","01","ABERDEEN",77,"","","N","SCFY",11-JUN-19,10-JUN-21
31-OCT-19,"93913267.001.000090723","AC","01","ABERDEEN",77,"","","N","SCFY",03-SEP-18,02-SEP-20
31-OCT-19,"93913861.001.000065507","AC","01","SHA TIN",77,"","","N","SCFY",30-JUL-19,29-JUL-21
31-OCT-19,"93913879.001.000065508","AC","01","NORTH POINT",77,"","","N","SCFY",11-JUN-19,10-JUN-21
31-OCT-19,"93914125.002.000070381","IS","01","KWUN TONG",77,"","","N","SCFY",,
31-OCT-19,"93914174.003.000066536","AC","01","POK FU LAM",77,"","","N","SCFY",28-AUG-19,27-AUG-21
31-OCT-19,"93914588.001.000065523","AC","01","NORTH POINT",77,"","","N","SCFY",24-JUN-17,23-DEC-19
31-OCT-19,"93914596.001.000065524","AC","01","KWUN TONG",77,"","","N","SCFY",04-MAR-19,03-MAR-21
31-OCT-19,"93914596.001.000090399","AC","01","KWUN TONG",77,"","","N","SCFY",09-AUG-18,08-AUG-20
31-OCT-19,"93914604.001.000065525","AC","01","KOWLOON BAY",77,"","","N","SCFY",01-AUG-19,31-JUL-21
31-OCT-19,"93914604.001.000079710","AC","01","KOWLOON BAY",77,"","","N","SCFY",01-AUG-18,31-JUL-20
31-OCT-19,"93914638.001.000065532","AC","01","CENTRAL DISTRICT",77,"","","N","SCFY",01-JUL-19,30-JUN-21
31-OCT-19,"93914646.001.000065639","AC","01","KWAI CHUNG",77,"","","N","SCFY",,
31-OCT-19,"93914653.001.000065529","AC","01","KWUN TONG",77,"","","N","SCFY",01-AUG-19,31-JUL-21
30-NOV-18,"93914661.001.000066237","AC","01","SHEUNG WAN",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93914695.001.000065539","AC","01","SHEUNG WAN",77,"","","N","SCFY",05-JUL-19,04-JUL-21
31-OCT-19,"93914976.001.000065543","AC","01","SAN PO KONG",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93914976.001.000083425","AC","01","SAN PO KONG",77,"","","N","SCFY",02-JUN-19,01-JUN-21
31-OCT-19,"93915460.001.000065546","AC","01","SHEUNG SHUI",77,"","","N","SCFY",26-JUN-19,25-JUN-20
31-OCT-19,"93915510.001.000065551","AC","01","NORTH POINT",77,"","","N","SCFY",11-JUN-19,10-JUN-21
31-OCT-19,"93915536.001.000065553","AC","01","MONG KOK",77,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93915544.001.000065555","AC","01","KWUN TONG",77,"","","N","SCFY",05-OCT-18,04-JUL-21
31-OCT-19,"93915775.001.000065564","AC","01","TIN SHUI WAI",77,"","","N","SCFY",25-SEP-19,24-SEP-22
31-OCT-19,"93915775.003.000089963","AC","01","SHA TIN",77,"","","N","SCFY",20-AUG-18,19-AUG-20
31-OCT-19,"93915775.004.000089979","AC","01","TIN SHUI WAI",77,"","","N","SCFY",20-AUG-18,19-AUG-21
31-OCT-19,"93915775.005.000090181","AC","01","TSEUNG KWAN O",77,"","","N","SCFY",20-AUG-18,19-AUG-20
31-OCT-19,"93915775.006.000090448","AC","01","TIN SHUI WAI",77,"","","N","SCFY",28-AUG-18,27-AUG-20
30-SEP-19,"93915775.007.000093152","AC","01","TIN SHUI WAI",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-MAY-19,"93916203.001.000065566","AC","01","CHAI WAN",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93916211.001.000065568","AC","01","TO KWA WAN",77,"","","N","SCFY",20-JUN-19,19-JUN-21
31-OCT-19,"93916229.001.000065569","AC","01","TSIM SHA TSUI",77,"","","N","SCFY",16-OCT-19,15-OCT-21
31-OCT-19,"93916245.001.000065572","AC","01","SHA TIN",77,"","","N","SCFY",01-SEP-19,31-AUG-20
31-OCT-19,"93916252.001.000065582","AC","01","KWAI CHUNG",77,"","","N","SCFY",03-JUN-19,02-JUN-21
31-OCT-19,"93916260.001.000065578","AC","01","SAN PO KONG",77,"","","N","SCFY",26-JUN-19,25-JUN-21
31-OCT-19,"93916278.001.000065740","AC","01","MONG KOK",77,"","","N","SCFY",06-AUG-19,05-AUG-21
31-OCT-19,"93916294.001.000065579","AC","01","CHAI WAN",77,"","","N","SCFY",27-AUG-19,26-AUG-21
31-OCT-19,"93918134.001.000065587","AC","01","SAN PO KONG",77,"","","N","SCFY",23-JUL-19,22-JUL-21
31-OCT-19,"93918233.001.000065595","AC","01","SHA TIN",77,"","","N","SCFY",20-MAR-19,19-MAR-21
31-OCT-19,"93918241.001.000065596","AC","01","CENTRAL DISTRICT",77,"","","N","SCFY",27-JUN-19,26-JUN-21
31-JUL-19,"93918894.001.000065609","AC","01","KOWLOON BAY",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93918936.001.000065613","AC","01","SHA TIN",77,"","","N","SCFY",01-JUL-19,30-JUN-21
31-OCT-19,"93918944.001.000065615","AC","01","CHEUNG SHA WAN",77,"","","N","SCFY",15-APR-19,14-JUN-21
31-OCT-19,"93918944.001.000081882","AC","01","CHEUNG SHA WAN",77,"","","N","SCFY",14-FEB-19,13-FEB-21
31-OCT-19,"93918969.001.000065618","AC","01","KWUN TONG",77,"","","N","SCFY",16-JUL-19,15-JUL-21
31-OCT-19,"93918969.001.000074506","AC","01","KWUN TONG",77,"","","N","SCFY",16-JUL-19,15-JUL-21
31-OCT-19,"93918993.001.000065620","AC","01","TSUEN WAN",77,"","","N","SCFY",16-DEC-17,15-DEC-19
31-OCT-19,"93918993.001.000090318","AC","01","TSUEN WAN",77,"","","N","SCFY",08-NOV-18,07-NOV-20
31-OCT-19,"93919074.001.000065622","AC","01","SAN PO KONG",77,"","","N","SCFY",16-MAY-19,15-AUG-22
31-OCT-19,"93919074.001.000071040","AC","01","SAN PO KONG",77,"","","N","SCFY",14-OCT-18,13-OCT-20
31-JUL-19,"93919074.001.000084534","AC","01","SAN PO KONG",77,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93920296.001.000065670","AC","01","TSUEN WAN",76,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93920304.001.000065630","AC","01","KWUN TONG",76,"","","N","SCFD",27-JUL-18,26-JUL-20
31-OCT-19,"93920312.001.000065632","AC","01","KWUN TONG",76,"","","N","SCFY",01-MAY-19,30-APR-21
31-OCT-19,"93920353.001.000065638","AC","01","KWAI CHUNG",76,"","","N","SCFY",17-JUN-19,16-JUN-21
31-OCT-19,"93920593.001.000065645","AC","01","KWAI CHUNG",76,"","","N","SCFY",21-MAR-18,20-MAR-20
31-OCT-19,"93920601.001.000065647","AC","01","TSUEN WAN",76,"","","N","SCFY",08-JUL-17,07-DEC-19
31-OCT-19,"93920619.001.000065648","AC","01","KWAI CHUNG",76,"","","N","SCFY",01-APR-19,31-MAR-21
31-OCT-19,"93921278.001.000065652","AC","01","KWUN TONG",76,"","","N","SCFY",,
31-OCT-19,"93921278.002.000072230","AC","01","KWUN TONG",76,"","","N","SCFY",01-FEB-19,31-JAN-21
31-OCT-19,"93921344.001.000065664","AC","01","NORTH POINT",76,"","","N","SCFY",01-SEP-19,31-AUG-21
31-OCT-19,"93921450.001.000025925","AC","01","HUNG HOM",76,"","","N","SCFY",04-OCT-18,03-OCT-20
31-MAR-19,"93921641.001.000065675","AC","01","TSUEN WAN",76,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93922128.001.000065676","AC","01","SHA TIN",76,"","","N","SCFY",01-JUN-19,31-MAY-21
31-OCT-19,"93922144.001.000065677","AC","01","MONG KOK",76,"","","N","SCFY",21-JUN-19,20-JUN-21
30-JUN-19,"93922284.001.000065679","AC","01","CENTRAL DISTRICT",76,"COM-Unsatisfy Service quality","COM-Unsatisfy Service quality","Y","SCFY",,
31-OCT-19,"93923605.001.000065683","AC","01","TSUEN WAN",76,"","","N","SCFY",01-APR-19,31-MAR-21
31-OCT-19,"93923621.001.000065685","IS","01","SHA TIN",76,"","","N","SCFY",,
31-OCT-19,"93923670.001.000092373","AC","01","TUEN MUN",76,"","","N","SCFY",17-DEC-18,16-DEC-20
31-OCT-19,"93923761.001.000065693","AC","01","TSIM SHA TSUI",76,"","","N","SCFY",28-APR-18,27-APR-20
31-OCT-19,"93924025.001.000065695","AC","01","WAN CHAI",76,"","","N","SCFY",26-APR-19,25-JUL-21
31-OCT-19,"93924470.001.000065707","IS","01","SHAM SHUI PO",76,"","","N","SCFY",,
31-OCT-19,"93924496.001.000065711","AC","01","TSIM SHA TSUI",76,"","","N","SCFY",02-JUN-19,01-JUN-21
31-OCT-19,"93924504.001.000065712","AC","01","KWAI CHUNG",76,"","","N","SCFY",02-AUG-19,01-AUG-21
30-SEP-19,"93924512.001.000065713","AC","01","SHA TIN",76,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93924785.001.000065716","AC","01","TSUEN WAN",76,"","","N","SCFY",01-AUG-19,31-JUL-21
31-OCT-19,"93924793.001.000065717","AC","01","KWUN TONG",76,"","","N","SCFY",22-JUN-19,21-JUN-21
31-OCT-19,"93925410.001.000065723","AC","01","KWUN TONG",76,"","","N","SCFY",01-APR-19,31-MAR-21
31-OCT-19,"93925410.002.000084074","AC","01","YUEN LONG",76,"","","N","SCFY",20-JUN-19,19-JUN-21
31-OCT-19,"93925410.003.000088046","AC","01","NORTH POINT",76,"","","N","SCFY",28-MAR-18,27-MAR-20
31-JUL-19,"93925436.001.000065725","AC","01","AP LEI CHAU",76,"COM-Unsatisfy Service quality","COM-Unsatisfy Service quality","Y","SCFY",,
31-OCT-19,"93925469.001.000075625","AC","01","HUNG HOM",76,"","","N","SCFY",13-OCT-19,12-OCT-21
31-OCT-19,"93925485.001.000065730","AC","01","CHEUNG SHA WAN",76,"","","N","SCFY",,
31-OCT-19,"93925493.001.000065732","AC","01","CHAI WAN",76,"","","N","SCFY",21-JUN-19,20-JUN-21
31-OCT-19,"93925493.001.000073800","AC","01","CHAI WAN",76,"","","N","SCFY",17-JUL-19,16-JUL-21
31-OCT-19,"93925527.001.000065734","AC","01","TO KWA WAN",76,"","","N","SCFY",14-OCT-19,13-FEB-22
31-OCT-19,"93925527.002.000095195","AC","01","TSIM SHA TSUI",76,"","","N","SCFY",23-JUL-19,22-JUL-21
31-OCT-19,"93925535.001.000065735","AC","01","YAU MA TEI",76,"","","N","SCFY",30-MAR-19,29-APR-21
31-OCT-19,"93925550.001.000065737","AC","01","TSUEN WAN",76,"","","N","SCFY",29-JUL-19,28-JUL-21
31-OCT-19,"93926426.001.000065748","AC","01","CHAI WAN",76,"","","N","SCFY",15-APR-19,14-APR-21
31-OCT-19,"93926442.001.000065750","AC","01","LAI CHI KOK",76,"","","N","SCFY",,
31-OCT-19,"93926459.001.000065752","AC","01","KWUN TONG",76,"","","N","SCFY",16-NOV-18,15-NOV-20
31-OCT-19,"93926574.001.000065754","AC","01","TO KWA WAN",76,"","","N","SCFY",22-AUG-19,21-AUG-21
31-JUL-19,"93926657.001.000065755","IS","01","TSIM SHA TSUI",76,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
30-NOV-18,"93926657.001.000091326","AC","01","TSIM SHA TSUI",76,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY",,
30-NOV-18,"93926673.001.000071933","AC","01","SHA TIN",76,"COM-Unsatisfy Service quality","COM-Unsatisfy Service quality","Y","SCFY",,
31-OCT-19,"93926806.001.000065760","AC","01","HUNG HOM",76,"","","N","SCFY",13-FEB-19,12-FEB-20
30-JUN-19,"93927291.001.000065762","AC","01","KWUN TONG",76,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93927309.001.000065764","AC","01","CENTRAL DISTRICT",76,"","","N","SCFY",06-JUL-19,05-JUL-21
31-OCT-19,"93927424.003.000083728","AC","01","KOWLOON TONG",76,"","","N","SCFD",03-JUN-19,02-JUN-20
31-OCT-19,"93927671.001.000065771","AC","01","HUNG HOM",76,"","","N","SCFY",18-JUL-19,17-JUL-21
31-OCT-19,"93928141.001.000065776","AC","01","TSUEN WAN",76,"","","N","SCFY",27-JUN-19,26-JUN-21
31-OCT-19,"93928166.001.000065778","AC","01","TAI PO",76,"","","N","SCFD",05-JUL-19,04-JUL-21
31-OCT-19,"93929560.001.000066333","AC","01","KOWLOON BAY",76,"","","N","SCFY",30-APR-19,30-AUG-21
31-JUL-19,"93929560.001.000084487","AC","01","KOWLOON BAY",76,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"93929560.001.000095907","AC","01","KOWLOON BAY",76,"","","N","SCFY",09-SEP-19,08-SEP-21
31-OCT-19,"93929602.001.000065785","AC","01","KWAI CHUNG",76,"","","N","SCFY",31-AUG-19,30-AUG-21
31-OCT-19,"93929628.001.000065788","AC","01","SHEUNG WAN",76,"","","N","SCFY",10-JUL-19,09-JUL-21
31-OCT-19,"93929636.001.000065790","AC","01","KWAI CHUNG",76,"","","N","SCFY",27-JUN-19,26-JUN-21
31-OCT-19,"93929701.002.000092311","AC","01","KWUN TONG",76,"","","N","SCFY",03-JAN-19,02-JAN-21
